country,state,city,station,last_update,latitude,longitude,pollutant_id,pollutant_min,pollutant_max,pollutant_avg,fetched_at
India,Chhattisgarh,Milupara,"Govt. Higher Secondary School, Milupara - CECB",30-11-2025 16:00:00,22.1910172,83.5197009,NO2,14.0,62.0,29.0,2025-11-30 11:21:03.129818
India,Chhattisgarh,Raipur,"Bhatagaon New ISBT, Raipur - CECB",30-11-2025 16:00:00,21.219665,81.630094,OZONE,3.0,16.0,5.0,2025-11-30 11:21:03.129818
India,Chhattisgarh,Korba,"Urja Nagar, Korba - CECB",30-11-2025 16:00:00,22.348441,82.549611,OZONE,35.0,36.0,36.0,2025-11-30 11:21:03.129818
India,Chhattisgarh,Raipur,"Krishak Nagar, Raipur - CECB",30-11-2025 16:00:00,21.237755,81.705301,NH3,2.0,2.0,2.0,2025-11-30 11:21:03.129818
India,Delhi,Delhi,"Alipur, Delhi - DPCC",30-11-2025 16:00:00,28.815329,77.15301,PM2.5,80.0,331.0,242.0,2025-11-30 11:21:03.129818
India,Delhi,Delhi,"Chandni Chowk, Delhi - IITM",30-11-2025 16:00:00,28.656756,77.227234,SO2,6.0,48.0,17.0,2025-11-30 11:21:03.129818
India,Delhi,Delhi,"Chandni Chowk, Delhi - IITM",30-11-2025 16:00:00,28.656756,77.227234,CO,65.0,113.0,106.0,2025-11-30 11:21:03.129818
India,Delhi,Delhi,"DTU, Delhi - CPCB",30-11-2025 16:00:00,28.7500499,77.1112615,PM10,107.0,292.0,176.0,2025-11-30 11:21:03.129818
India,Delhi,Delhi,"DTU, Delhi - CPCB",30-11-2025 16:00:00,28.7500499,77.1112615,NO2,56.0,68.0,65.0,2025-11-30 11:21:03.129818
India,Delhi,Delhi,"DTU, Delhi - CPCB",30-11-2025 16:00:00,28.7500499,77.1112615,NH3,8.0,10.0,9.0,2025-11-30 11:21:03.129818
India,Delhi,Delhi,"DTU, Delhi - CPCB",30-11-2025 16:00:00,28.7500499,77.1112615,OZONE,19.0,30.0,25.0,2025-11-30 11:21:03.129818
India,Delhi,Delhi,"Dr. Karni Singh Shooting Range, Delhi - DPCC",30-11-2025 16:00:00,28.498571,77.26484,PM2.5,88.0,362.0,293.0,2025-11-30 11:21:03.129818
India,Delhi,Delhi,"Dwarka-Sector 8, Delhi - DPCC ",30-11-2025 16:00:00,28.5710274,77.0719006,NH3,15.0,22.0,19.0,2025-11-30 11:21:03.129818
